 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
2506,ID4509582,4509582,42,0.453,110.954,76.786,0,1455,1455,2.500,1,613.596,611.080,631.140,620.767,None,None,None,None,None,None,-10921639,613.596,613.620,613.063,613.971,22703.045,0.245,6.243,2.422E-4,1.214
2507,ID4509901,4509901,42,0.456,111.156,76.966,0,1456,1456,2.500,1,613.591,611.038,631.138,619.724,None,None,None,None,None,None,-10921639,613.591,613.642,613.091,613.976,22702.854,0.245,6.253,2.406E-4,1.205
2508,ID4510525,4510525,42,0.450,111.292,77.135,0,1457,1457,2.500,1,613.577,611.525,631.134,620.102,None,None,None,None,None,None,-10921639,613.577,613.608,613.053,613.973,22702.356,0.245,8.505,2.338E-4,1.173
2509,ID4510215,4510215,42,0.454,111.235,77.103,0,1458,1458,2.500,1,613.565,611.322,631.126,620.471,None,None,None,None,None,None,-10921639,613.565,613.602,613.003,613.945,22701.905,0.248,8.500,2.324E-4,1.148
2510,ID4511155,4511155,42,0.450,111.179,77.124,0,1459,1459,2.500,1,613.555,610.618,631.107,619.823,None,None,None,None,None,None,-10921639,613.555,613.602,613.019,613.935,22701.533,0.251,8.456,2.274E-4,1.110
2511,ID4510839,4510839,42,0.450,111.163,77.190,0,1460,1460,2.500,1,613.553,611.268,631.088,619.890,None,None,None,None,None,None,-10921639,613.553,613.596,613.019,613.974,22701.476,0.253,8.448,2.309E-4,1.121
2512,ID4511414,4511414,42,0.444,111.000,77.000,0,1461,1461,2.500,1,613.547,611.314,631.076,619.939,None,None,None,None,None,None,-10921639,613.547,613.589,612.998,614.022,22701.243,0.263,8.434,2.281E-4,1.062
2513,ID4511771,4511771,42,0.451,111.228,77.394,0,1462,1462,2.500,1,613.549,611.164,631.057,620.326,None,None,None,None,None,None,-10921639,613.549,613.589,612.998,614.004,22701.296,0.262,4.403,2.313E-4,1.082
2514,ID4512737,4512737,42,0.446,111.249,77.459,0,1463,1463,2.500,1,613.544,610.693,631.033,618.866,None,None,None,None,None,None,-10921639,613.544,613.572,612.998,614.010,22701.136,0.265,8.420,2.358E-4,1.092
2515,ID4512835,4512835,42,0.455,111.258,77.528,0,1464,1464,2.500,1,613.606,611.201,630.954,619.106,None,None,None,None,None,None,-10921639,613.606,613.676,613.055,614.000,22703.418,0.237,4.434,2.309E-4,1.197
2516,ID4512079,4512079,42,0.461,111.249,77.555,0,1465,1465,2.500,1,613.608,610.779,630.933,618.524,None,None,None,None,None,None,-10921639,613.608,613.662,613.030,613.998,22703.490,0.237,4.430,2.334E-4,1.207
2517,ID4512373,4512373,42,0.468,111.360,77.493,0,1466,1466,2.500,1,613.536,610.604,630.992,618.366,None,None,None,None,None,None,-10921639,613.536,613.571,612.970,613.987,22700.832,0.286,4.392,2.328E-4,0.998
2518,ID4513564,4513564,42,0.462,111.310,77.633,0,1467,1467,2.500,1,613.597,610.862,630.916,619.632,None,None,None,None,None,None,-10921639,613.597,613.669,612.988,613.956,22703.071,0.247,4.434,2.338E-4,1.162
2519,ID4513855,4513855,42,0.469,111.305,77.500,0,1468,1468,2.500,1,613.601,612.368,630.894,619.159,None,None,None,None,None,None,-10921639,613.601,613.659,612.943,614.004,22703.226,0.253,4.434,2.421E-4,1.172
2520,ID4513271,4513271,42,0.470,111.360,77.478,0,1469,1469,2.500,1,613.524,611.446,630.957,619.083,None,None,None,None,None,None,-10921639,613.524,613.563,612.918,614.001,22700.379,0.285,4.407,2.439E-4,1.048
2521,ID4514152,4514152,42,0.467,111.337,77.568,0,1470,1470,2.500,1,613.579,611.619,630.857,618.618,None,None,None,None,None,None,-10921639,613.579,613.615,612.899,613.960,22702.434,0.248,4.430,2.382E-4,1.180
2522,ID4514736,4514736,42,0.463,111.367,77.458,0,1471,1471,2.500,1,613.506,611.190,630.930,618.929,None,None,None,None,None,None,-10921639,613.506,613.504,612.918,613.981,22699.735,0.279,4.407,2.399E-4,1.056
2523,ID4515324,4515324,42,0.459,111.223,77.525,0,1472,1472,2.500,1,613.556,611.258,630.820,619.874,None,None,None,None,None,None,-10921639,613.556,613.589,612.873,614.018,22701.565,0.255,4.435,2.385E-4,1.149
2524,ID4514442,4514442,42,0.462,111.251,77.519,0,1473,1473,2.500,1,613.551,611.091,630.798,619.864,None,None,None,None,None,None,-10921639,613.551,613.581,612.914,614.030,22701.395,0.255,4.432,2.427E-4,1.168
2525,ID4515032,4515032,42,0.466,111.348,77.503,0,1474,1474,2.500,1,613.557,611.308,630.777,620.729,None,None,None,None,None,None,-10921639,613.557,613.604,612.939,614.062,22701.596,0.262,4.431,2.531E-4,1.186
2526,ID4515923,4515923,42,0.470,111.223,77.461,0,1475,1475,2.500,1,613.494,611.116,630.846,620.676,None,None,None,None,None,None,-10921639,613.494,613.539,612.932,614.103,22699.280,0.291,4.409,2.527E-4,1.064
2527,ID4515628,4515628,42,0.470,111.186,77.461,0,1476,1476,2.500,1,613.495,611.207,630.826,620.127,None,None,None,None,None,None,-10921639,613.495,613.553,612.929,614.149,22699.297,0.296,4.406,2.575E-4,1.067
2528,ID4516526,4516526,42,0.482,111.139,77.422,0,1477,1477,2.500,1,613.501,611.872,630.806,621.062,None,None,None,None,None,None,-10921639,613.501,613.540,612.886,614.167,22699.552,0.306,3.000,2.660E-4,1.068
2529,ID4516223,4516223,42,0.493,111.251,77.528,0,1478,1478,2.500,1,613.550,612.344,630.684,621.336,None,None,None,None,None,None,-10921639,613.550,613.601,612.875,614.157,22701.354,0.274,4.426,2.720E-4,1.218
2530,ID4517425,4517425,42,0.497,111.169,77.513,0,1479,1479,2.500,1,613.551,612.275,630.663,622.789,None,None,None,None,None,None,-10921639,613.551,613.587,612.830,614.145,22701.375,0.280,4.414,2.767E-4,1.211
2531,ID4517726,4517726,42,0.489,111.085,77.370,0,1480,1480,2.500,1,613.490,612.533,630.718,622.679,None,None,None,None,None,None,-10921639,613.490,613.518,612.845,614.124,22699.129,0.307,3.000,2.711E-4,1.084
2532,ID4516821,4516821,42,0.498,111.045,77.341,0,1481,1481,2.500,1,613.482,612.270,630.696,623.485,None,None,None,None,None,None,-10921639,613.482,613.521,612.850,614.065,22698.827,0.303,4.404,2.691E-4,1.091
2533,ID4517121,4517121,42,0.491,111.089,77.406,0,1482,1482,2.500,1,613.479,612.344,630.675,625.184,None,None,None,None,None,None,-10921639,613.479,613.510,612.880,614.048,22698.721,0.297,4.400,2.682E-4,1.109
2534,ID4518030,4518030,42,0.496,110.976,77.226,0,1483,1483,2.500,1,613.469,612.722,630.644,627.479,None,None,None,None,None,None,-10921639,613.469,613.480,612.873,614.010,22698.357,0.299,4.404,2.717E-4,1.113
2535,ID4518339,4518339,42,0.498,110.966,77.207,0,1484,1484,2.500,1,613.461,614.134,630.591,626.035,None,None,None,None,None,None,-10921639,613.461,613.472,612.837,613.988,22698.049,0.300,4.397,2.710E-4,1.107
2536,ID4518633,4518633,42,0.493,110.990,77.094,0,1485,1485,2.500,1,613.470,613.375,630.557,627.268,None,None,None,None,None,None,-10921639,613.470,613.488,612.847,613.988,22698.390,0.267,4.414,2.803E-4,1.287
2537,ID4518932,4518932,42,0.496,110.991,77.078,0,1486,1486,2.500,1,613.460,613.937,630.530,628.902,None,None,None,None,None,None,-10921639,613.460,613.485,612.848,613.967,22698.012,0.269,4.407,2.770E-4,1.262
2538,ID4519856,4519856,42,0.501,111.021,77.008,0,1487,1487,2.500,1,613.453,614.206,630.484,628.574,None,None,None,None,None,None,-10921639,613.453,613.492,612.870,613.968,22697.778,0.270,4.410,2.799E-4,1.271
2539,ID4519546,4519546,42,0.496,111.131,77.079,0,1488,1488,2.500,1,613.437,614.435,630.460,630.470,None,None,None,None,None,None,-10921639,613.437,613.445,612.888,613.970,22697.160,0.258,4.415,2.739E-4,1.302
2540,ID4519235,4519235,42,0.496,111.192,76.955,0,1489,1489,2.500,1,613.417,614.548,630.418,630.680,None,None,None,None,None,None,-10921639,613.417,613.434,612.918,613.960,22696.438,0.254,4.425,2.734E-4,1.322
2541,ID4520169,4520169,42,0.493,111.209,76.951,0,1490,1490,2.500,1,613.399,615.040,630.386,632.126,None,None,None,None,None,None,-10921639,613.399,613.406,612.881,613.972,22695.747,0.255,4.430,2.760E-4,1.327
2542,ID4520481,4520481,42,0.499,111.269,76.990,0,1491,1491,2.500,1,613.382,615.089,630.351,634.542,None,None,None,None,None,None,-10921639,613.382,613.391,612.833,613.926,22695.142,0.264,4.431,2.756E-4,1.281
2543,ID4521091,4521091,42,0.501,111.257,76.979,0,1492,1492,2.500,1,613.368,616.094,630.298,633.806,None,None,None,None,None,None,-10921639,613.368,613.394,612.813,613.926,22694.599,0.268,4.438,2.761E-4,1.262
2544,ID4521404,4521404,42,0.503,111.220,76.951,0,1493,1493,2.500,1,613.347,615.840,630.260,634.474,None,None,None,None,None,None,-10921639,613.347,613.376,612.765,613.886,22693.829,0.274,4.437,2.743E-4,1.230
2545,ID4520779,4520779,42,0.490,111.211,76.988,0,1494,1494,2.500,1,613.324,616.201,630.237,636.392,None,None,None,None,None,None,-10921639,613.324,613.356,612.776,613.813,22692.993,0.267,4.439,2.618E-4,1.204
2546,ID4522215,4522215,42,0.488,111.131,76.970,0,1495,1495,2.500,1,613.308,616.885,630.195,637.784,None,None,None,None,None,None,-10921639,613.308,613.349,612.757,613.751,22692.412,0.266,4.436,2.589E-4,1.196
2547,ID4521716,4521716,42,0.482,111.211,76.920,0,1496,1496,2.500,1,613.286,616.550,630.147,638.551,None,None,None,None,None,None,-10921639,613.286,613.316,612.754,613.693,22691.578,0.261,4.436,2.472E-4,1.162
2548,ID4522271,4522271,42,0.470,111.221,76.963,0,1497,1497,2.500,1,613.271,616.413,630.099,638.968,None,None,None,None,None,None,-10921639,613.271,613.307,612.732,613.688,22691.020,0.262,4.434,2.388E-4,1.119
2549,ID4522346,4522346,42,0.470,111.201,76.991,0,1498,1498,2.500,1,613.257,616.040,630.065,640.804,None,None,None,None,None,None,-10921639,613.257,613.304,612.742,613.674,22690.518,0.260,4.435,2.345E-4,1.106
2550,ID4522944,4522944,42,0.470,111.110,76.913,0,1499,1499,2.500,1,613.248,615.939,630.012,641.350,None,None,None,None,None,None,-10921639,613.248,613.291,612.713,613.661,22690.188,0.260,4.438,2.368E-4,1.116
2551,ID4523245,4523245,42,0.469,111.104,76.805,0,1500,1500,2.500,1,613.247,616.833,629.960,642.627,None,None,None,None,None,None,-10921639,613.247,613.286,612.692,613.700,22690.134,0.258,4.435,2.435E-4,1.159
2552,ID4523549,4523549,42,0.461,111.033,76.760,0,1501,1501,2.500,1,613.229,617.565,629.922,644.054,None,None,None,None,None,None,-10921639,613.229,613.279,612.628,613.672,22689.481,0.257,4.435,2.365E-4,1.130
2553,ID4523852,4523852,42,0.454,111.118,76.764,0,1502,1502,2.500,1,613.210,616.722,629.872,644.185,None,None,None,None,None,None,-10921639,613.210,613.255,612.625,613.672,22688.780,0.251,4.436,2.303E-4,1.124
2554,ID4524472,4524472,42,0.447,111.096,76.645,0,1503,1503,2.500,1,613.196,617.211,629.820,644.608,None,None,None,None,None,None,-10921639,613.196,613.252,612.634,613.669,22688.239,0.247,4.436,2.280E-4,1.134
2555,ID4524161,4524161,42,0.435,111.142,76.681,0,1504,1504,2.500,1,613.181,616.604,629.782,645.209,None,None,None,None,None,None,-10921639,613.181,613.236,612.621,613.614,22687.700,0.241,4.434,2.261E-4,1.148
2556,ID4524693,4524693,42,0.446,111.080,76.706,0,1505,1505,2.500,1,613.177,616.812,629.721,645.653,None,None,None,None,None,None,-10921639,613.177,613.229,612.616,613.645,22687.567,0.240,4.435,2.285E-4,1.166
2557,ID4525063,4525063,42,0.451,110.968,76.708,0,1506,1506,2.500,1,613.168,617.569,629.686,646.528,None,None,None,None,None,None,-10921639,613.168,613.188,612.596,613.652,22687.229,0.247,4.441,2.291E-4,1.138
2558,ID4525374,4525374,42,0.455,110.791,76.453,0,1507,1507,2.500,1,613.101,616.431,629.629,646.281,None,None,None,None,None,None,-10921639,613.101,613.147,612.569,613.616,22684.750,0.270,6.123,2.190E-4,0.993
2559,ID4525671,4525671,42,0.449,110.709,76.328,0,1508,1508,2.500,1,613.098,617.791,629.582,645.725,None,None,None,None,None,None,-10921639,613.098,613.136,612.570,613.618,22684.611,0.269,6.131,2.206E-4,1.005
2560,ID4527113,4527113,42,0.451,111.004,76.805,0,1509,1509,2.500,1,613.133,617.665,629.558,647.096,None,None,None,None,None,None,-10921639,613.133,613.155,612.573,613.596,22685.922,0.246,4.441,2.239E-4,1.115
2561,ID4525977,4525977,42,0.445,110.939,76.830,0,1510,1510,2.500,1,613.118,617.293,629.525,647.743,None,None,None,None,None,None,-10921639,613.118,613.134,612.554,613.582,22685.372,0.250,4.441,2.149E-4,1.054
2562,ID4526267,4526267,42,0.435,110.835,76.681,0,1511,1511,2.500,1,613.102,616.468,629.478,646.091,None,None,None,None,None,None,-10921639,613.102,613.130,612.522,613.524,22684.788,0.252,4.440,2.065E-4,1.006
2563,ID4526558,4526558,42,0.437,110.807,76.719,0,1512,1512,2.500,1,613.096,616.742,629.450,646.966,None,None,None,None,None,None,-10921639,613.096,613.117,612.559,613.513,22684.569,0.253,4.435,2.091E-4,1.012
2564,ID4526840,4526840,42,0.434,110.947,76.932,0,1513,1513,2.500,1,613.088,616.526,629.423,646.665,None,None,None,None,None,None,-10921639,613.088,613.135,612.534,613.516,22684.253,0.249,4.440,2.082E-4,1.026
2565,ID4527421,4527421,42,0.432,111.106,77.053,0,1514,1514,2.500,1,613.081,616.536,629.388,645.024,None,None,None,None,None,None,-10921639,613.081,613.117,612.481,613.468,22683.999,0.249,4.440,2.064E-4,1.017
2566,ID4527696,4527696,42,0.428,110.836,76.807,0,1515,1515,2.500,1,613.076,616.575,629.383,646.580,None,None,None,None,None,None,-10921639,613.076,613.130,612.437,613.488,22683.821,0.243,7.510,2.026E-4,1.023
2567,ID4528411,4528411,42,0.421,111.491,77.544,0,1516,1516,2.500,1,613.123,616.089,629.338,645.163,None,None,None,None,None,None,-10921639,613.123,613.135,612.672,613.450,22685.533,0.187,4.363,2.194E-4,1.437
2568,ID4529131,4529131,42,0.424,111.214,77.388,0,1517,1517,2.500,1,613.054,615.805,629.355,644.882,None,None,None,None,None,None,-10921639,613.054,613.098,612.408,613.461,22683.006,0.249,4.448,1.935E-4,0.954
2569,ID4528349,4528349,42,0.432,111.109,77.233,0,1518,1518,2.500,1,613.050,616.288,629.338,644.262,None,None,None,None,None,None,-10921639,613.050,613.101,612.429,613.432,22682.866,0.246,4.449,1.933E-4,0.964
2570,ID4527976,4527976,42,0.424,111.127,77.435,0,1519,1519,2.500,1,613.036,615.182,629.334,642.133,None,None,None,None,None,None,-10921639,613.036,613.073,612.418,613.411,22682.318,0.250,4.456,1.848E-4,0.905
2571,ID4529346,4529346,42,0.424,111.140,77.407,0,1520,1520,2.500,1,613.033,615.591,629.328,641.955,None,None,None,None,None,None,-10921639,613.033,613.062,612.441,613.404,22682.225,0.247,4.453,1.869E-4,0.926
2572,ID4528839,4528839,42,0.423,110.953,77.197,0,1521,1521,2.500,1,613.025,615.764,629.315,641.319,None,None,None,None,None,None,-10921639,613.025,613.080,612.423,613.413,22681.921,0.258,4.450,1.858E-4,0.882
2573,ID4529686,4529686,42,0.421,111.560,77.450,0,1522,1522,2.500,1,612.993,614.963,629.090,640.780,None,None,None,None,None,None,-10921639,612.993,613.077,612.370,613.412,22680.723,0.291,8.846,1.814E-4,0.763
2574,ID4529981,4529981,42,0.425,111.655,77.756,0,1523,1523,2.500,1,613.054,614.509,629.137,639.498,None,None,None,None,None,None,-10921639,613.054,613.076,612.493,613.395,22682.988,0.221,4.438,2.159E-4,1.199
2575,ID4531697,4531697,42,0.425,111.782,77.826,0,1524,1524,2.500,1,613.058,614.532,629.143,638.810,None,None,None,None,None,None,-10921639,613.058,613.105,612.556,613.438,22683.155,0.220,4.434,2.220E-4,1.235
2576,ID4530830,4530830,42,0.430,111.761,77.659,0,1525,1525,2.500,1,613.062,614.555,629.156,639.316,None,None,None,None,None,None,-10921639,613.062,613.113,612.601,613.479,22683.295,0.221,4.435,2.257E-4,1.253
2577,ID4531117,4531117,42,0.438,111.730,77.698,0,1526,1526,2.500,1,613.065,614.029,629.154,637.500,None,None,None,None,None,None,-10921639,613.065,613.103,612.571,613.511,22683.419,0.223,4.435,2.315E-4,1.273
2578,ID4530374,4530374,42,0.440,111.800,77.776,0,1527,1527,2.500,1,613.069,613.678,629.158,636.181,None,None,None,None,None,None,-10921639,613.069,613.125,612.544,613.537,22683.558,0.227,4.429,2.373E-4,1.281
2579,ID4531980,4531980,42,0.448,111.849,77.809,0,1528,1528,2.500,1,613.077,614.407,629.172,635.683,None,None,None,None,None,None,-10921639,613.077,613.108,612.564,613.508,22683.838,0.224,4.433,2.414E-4,1.319
2580,ID4530369,4530369,42,0.443,111.878,77.918,0,1529,1529,2.500,1,613.067,613.361,629.178,634.999,None,None,None,None,None,None,-10921639,613.067,613.096,612.568,613.490,22683.466,0.220,4.435,2.369E-4,1.319
2581,ID4531407,4531407,42,0.447,111.849,77.949,0,1530,1530,2.500,1,613.068,613.606,629.195,633.919,None,None,None,None,None,None,-10921639,613.068,613.074,612.551,613.501,22683.504,0.224,4.436,2.368E-4,1.298
2582,ID4532263,4532263,42,0.448,111.902,78.011,0,1531,1531,2.500,1,613.065,613.497,629.206,633.776,None,None,None,None,None,None,-10921639,613.065,613.088,612.558,613.504,22683.402,0.224,4.439,2.337E-4,1.276
2583,ID4532799,4532799,42,0.448,111.974,78.026,0,1532,1532,2.500,1,613.071,613.433,629.212,633.241,None,None,None,None,None,None,-10921639,613.071,613.103,612.534,613.550,22683.640,0.228,4.431,2.371E-4,1.275
2584,ID4533111,4533111,42,0.439,111.966,78.027,0,1533,1533,2.500,1,613.074,613.009,629.206,630.653,None,None,None,None,None,None,-10921639,613.074,613.103,612.585,613.547,22683.730,0.230,4.437,2.344E-4,1.248
2585,ID4533402,4533402,42,0.441,111.850,77.995,0,1534,1534,2.500,1,613.080,612.919,629.233,631.758,None,None,None,None,None,None,-10921639,613.080,613.117,612.571,613.549,22683.962,0.233,4.430,2.426E-4,1.277
2586,ID4532541,4532541,42,0.441,111.822,78.041,0,1535,1535,2.500,1,613.082,612.712,629.237,630.431,None,None,None,None,None,None,-10921639,613.082,613.137,612.558,613.510,22684.046,0.231,4.432,2.416E-4,1.282
2587,ID4533694,4533694,42,0.435,111.736,77.952,0,1536,1536,2.500,1,613.078,612.665,629.238,629.601,None,None,None,None,None,None,-10921639,613.078,613.123,612.565,613.504,22683.881,0.226,4.435,2.387E-4,1.295
2588,ID4533979,4533979,42,0.437,111.449,77.754,0,1537,1537,2.500,1,613.098,612.009,629.419,628.519,None,None,None,None,None,None,-10921639,613.098,613.151,612.584,613.506,22684.608,0.200,4.387,2.270E-4,1.390
2589,ID4534249,4534249,42,0.432,111.463,77.770,0,1538,1538,2.500,1,606.722,612.463,622.872,626.854,None,None,None,None,None,None,-10921639,606.722,606.792,606.196,607.119,22448.730,0.199,4.385,2.297E-4,1.399
2590,ID4534505,4534505,42,0.422,111.340,77.692,0,1539,1539,2.500,1,600.343,612.500,616.342,626.169,None,None,None,None,None,None,-10921639,600.343,600.396,599.804,600.717,22212.676,0.192,4.386,2.270E-4,1.416
2591,ID4535696,4535696,42,0.420,111.543,77.810,0,1540,1540,2.500,1,600.318,611.787,616.160,625.854,None,None,None,None,None,None,-10921639,600.318,600.379,599.795,600.707,22211.766,0.211,4.436,2.346E-4,1.332
2592,ID4534978,4534978,42,0.419,111.410,77.745,0,1541,1541,2.500,1,600.329,612.018,616.344,624.829,None,None,None,None,None,None,-10921639,600.329,600.379,599.803,600.706,22212.168,0.186,8.464,2.110E-4,1.364
2593,ID4534744,4534744,42,0.413,111.234,77.710,0,1542,1542,2.500,1,600.323,611.886,616.348,624.672,None,None,None,None,None,None,-10921639,600.323,600.380,599.822,600.681,22211.936,0.183,8.456,2.000E-4,1.314
2594,ID4535456,4535456,42,0.415,111.251,77.589,0,1543,1543,2.500,1,600.323,612.198,616.351,624.142,None,None,None,None,None,None,-10921639,600.323,600.381,599.851,600.711,22211.969,0.184,8.454,1.976E-4,1.290
2595,ID4535221,4535221,42,0.423,111.439,77.602,0,1544,1544,2.500,1,600.324,611.469,616.346,623.032,None,None,None,None,None,None,-10921639,600.324,600.328,599.848,600.725,22211.983,0.193,8.453,2.015E-4,1.256
2596,ID4535944,4535944,42,0.416,111.464,77.608,0,1545,1545,2.500,1,600.312,611.303,616.348,622.069,None,None,None,None,None,None,-10921639,600.312,600.330,599.830,600.719,22211.553,0.193,8.447,1.952E-4,1.212
2597,ID4536181,4536181,42,0.413,111.439,77.702,0,1546,1546,2.500,1,600.313,610.979,616.355,621.881,None,None,None,None,None,None,-10921639,600.313,600.331,599.819,600.737,22211.567,0.195,8.441,1.958E-4,1.206
2598,ID4536416,4536416,42,0.416,111.606,77.826,0,1547,1547,2.500,1,600.305,610.776,616.157,622.925,None,None,None,None,None,None,-10921639,600.305,600.340,599.836,600.744,22211.286,0.204,4.435,2.231E-4,1.315
2599,ID4537582,4537582,42,0.426,111.682,77.871,0,1548,1548,2.500,1,600.312,610.799,616.151,622.079,None,None,None,None,None,None,-10921639,600.312,600.357,599.824,600.735,22211.545,0.201,4.437,2.321E-4,1.385
2600,ID4536644,4536644,42,0.428,111.903,77.908,0,1549,1549,2.500,1,600.316,610.621,616.145,621.291,None,None,None,None,None,None,-10921639,600.316,600.348,599.831,600.720,22211.710,0.203,4.433,2.384E-4,1.413
2601,ID4537341,4537341,42,0.437,111.617,77.914,0,1550,1550,2.500,1,600.321,610.442,616.137,620.165,None,None,None,None,None,None,-10921639,600.321,600.347,599.798,600.738,22211.880,0.217,4.435,2.406E-4,1.333
