TimesH,Frame,NoMissing,9,9,12,12,21,21,30,30,50,50,51,51,52,52,61,61,86,86,96,96,111,111,121,121,155,155,240,240,260,260,270,270,301,301,319,319,320,320,337,337,344,344,347,347,363,363,373,373,385,385,386,386,388,388,391,391,392,392,406,406,420,420,424,424,447,447,488,488,497,497,509,509,577,577,648,648,656,656,698,698,705,705,750,750,787,787,804,804,810,810,833,833,870,870,887,887,914,914,962,962,1001,1001,1025,1025,1054,1054,1113,1113,1233,1233,1326,1326,1360,1360,1395,1395,1404,1404,1434,1434,1507,1507,1582,1582,1585,1585,1593,1593,1601,1601,1622,1622,1654,1654,1656,1656,1774,1774,1790,1790,1822,1822,1831,1831,1833,1833,1844,1844,1878,1878,1947,1947,1989,1989,2061,2061,2107,2107,2177,2177,2301,2301,2308,2308,2401,2401,2409,2409,2508,2508,2599,2599,2605,2605,2623,2623,2624,2624,2639,2639,2793,2793,2878,2878,2897,2897,2942,2942,2998,2998,3114,3114,3217,3217,3286,3286,3377,3377,3600,3600,3633,3633,3695,3695
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
358.75,1435.0,,310.276,149.069,46.09,151.629,208.364,142.405,252.27200000000002,144.786,39.001,132.112,63.074,132.299,202.422,131.489,53.607,133.136,137.664,165.169,45.52,160.38,90.73899999999999,155.0,79.765,157.768,83.059,178.34900000000002,,,245.804,28.893,265.32099999999997,15.418,249.104,62.028,235.72099999999998,56.415,272.23400000000004,57.533,240.07299999999998,51.036,145.42600000000002,39.448,232.56099999999998,39.945,287.178,86.54899999999999,261.314,78.34,240.243,83.05799999999999,80.693,72.953,154.043,72.602,267.807,72.432,97.631,74.11,261.312,66.563,68.561,106.292,76.817,108.20700000000001,253.43400000000003,103.97399999999999,165.31599999999997,126.663,319.801,120.939,46.43899999999999,126.16799999999999,115.73700000000001,73.408,163.141,78.62100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.0,1436.0,,310.279,149.078,46.119,151.60299999999998,208.442,142.26,252.274,144.79,38.977,132.099,62.983999999999995,132.249,202.426,131.47,53.56,133.076,137.622,165.102,45.49,160.40200000000002,90.735,154.97799999999998,79.732,157.803,83.04,178.327,,,245.822,28.869,265.361,15.417,249.048,62.004,235.77,56.373000000000005,272.237,57.61,240.065,51.063,145.399,39.445,232.638,40.067,287.199,86.435,261.282,78.311,240.209,83.02799999999999,80.71,72.939,153.903,72.407,267.79400000000004,72.416,97.589,74.058,261.254,66.51899999999999,68.528,106.286,76.738,108.18,253.40400000000002,103.87899999999999,165.238,126.682,319.895,121.12100000000001,46.406000000000006,126.145,115.74799999999999,73.468,,,285.922,140.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.25,1437.0,,310.243,149.049,46.001000000000005,151.49,208.512,142.241,252.287,144.782,38.938,132.082,63.06399999999999,132.32399999999998,202.416,131.528,53.555,133.065,137.611,165.03099999999998,45.465,160.326,90.79700000000001,154.965,79.745,157.774,82.98899999999999,178.291,226.36,29.195999999999998,245.733,28.755,265.317,15.374,249.046,62.013000000000005,235.81099999999998,56.31100000000001,272.22900000000004,57.606,240.107,51.047,145.435,39.361,232.562,40.09,287.219,86.383,261.27,78.315,240.225,83.005,80.722,72.975,153.936,72.291,267.763,72.37899999999999,97.554,74.002,261.161,66.497,68.547,106.264,76.65899999999999,108.171,253.41099999999997,103.94,165.245,126.686,319.904,121.179,46.382,126.14200000000001,115.76,73.469,,,286.052,140.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.5,1438.0,,310.22900000000004,148.954,45.998999999999995,151.475,208.50400000000002,142.315,252.293,144.743,38.897,132.061,63.218,132.525,202.458,131.565,53.492,133.054,137.622,165.012,45.43600000000001,160.308,90.714,154.918,79.75,157.759,82.956,178.234,226.327,29.174,245.658,28.69,265.309,15.41,249.051,61.988,235.834,56.406000000000006,272.246,57.647,240.113,51.04600000000001,145.541,39.225,232.579,40.117,287.329,86.42200000000001,261.247,78.295,240.165,82.927,80.72399999999999,72.982,153.873,72.179,267.77,72.37,97.569,74.00399999999999,261.209,66.476,68.493,106.219,76.601,108.16,253.42,104.005,165.195,126.68299999999999,319.939,121.206,46.357,126.125,115.759,73.45100000000001,,,286.204,140.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359.75,1439.0,,310.211,148.963,45.998000000000005,151.47,208.497,142.312,252.283,144.69799999999998,38.821,132.02100000000002,63.196000000000005,132.627,202.5,131.55100000000002,53.47,133.017,137.579,164.949,45.396,160.282,90.704,154.885,79.741,157.791,82.993,178.16,226.25900000000001,29.221,245.608,28.603,265.30400000000003,15.454,249.007,61.965,235.842,56.441,272.23900000000003,57.585,240.114,51.008,145.58700000000002,39.217,232.563,40.133,287.246,86.348,261.22,78.25399999999999,240.141,82.89299999999999,80.747,72.947,153.862,72.09,267.791,72.4,97.545,73.907,261.217,66.454,68.5,106.15899999999999,76.528,108.184,253.46200000000002,104.01899999999999,165.169,126.69200000000001,319.928,121.185,46.318999999999996,126.12299999999999,115.772,73.468,,,286.29900000000004,140.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.0,1440.0,,310.21299999999997,148.969,45.928999999999995,151.39,208.52599999999998,142.33,252.28400000000002,144.685,38.812,131.998,63.217,132.686,202.49599999999998,131.57299999999998,53.48,132.971,137.554,164.952,45.339,160.27,90.71,154.861,79.736,157.81,83.01700000000001,178.105,226.33,29.340999999999998,245.488,28.528000000000002,265.297,15.450999999999999,248.99099999999999,61.963,235.851,56.382,272.277,57.566,240.047,51.01,145.642,39.205,232.53400000000002,40.129,287.16700000000003,86.419,261.195,78.25,240.145,82.89399999999999,80.7,72.889,153.791,72.055,267.757,72.393,97.486,73.76100000000001,261.177,66.389,68.441,106.102,76.447,108.134,253.447,103.883,165.1,126.71700000000001,319.962,121.204,46.35,126.009,115.766,73.447,,,286.35,140.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.25,1441.0,,310.192,148.916,45.854,151.309,208.535,142.268,252.287,144.694,38.744,131.982,63.273999999999994,132.83100000000002,202.52200000000002,131.52,53.41,132.951,137.59,164.90599999999998,45.43,160.251,90.708,154.834,79.71600000000001,157.787,83.05,178.05900000000003,226.169,29.281999999999996,245.498,28.488000000000003,265.279,15.45,248.99599999999998,61.95399999999999,235.812,56.22,272.27,57.543,240.016,50.988,145.72299999999998,39.155,232.55,40.128,287.121,86.40799999999999,261.198,78.225,240.18400000000003,82.85700000000001,80.695,72.859,153.741,72.033,267.722,72.35300000000001,97.434,73.66,261.194,66.358,68.362,106.053,76.404,108.18299999999999,253.46099999999998,103.946,165.067,126.715,319.94599999999997,121.226,46.361999999999995,125.853,115.712,73.428,,,286.143,140.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.5,1442.0,,310.22,148.947,45.953,151.368,208.6,142.296,252.273,144.64700000000002,38.711,131.908,63.323,132.872,202.468,131.40200000000002,53.358000000000004,132.976,137.59799999999998,164.81900000000002,45.43,160.224,90.79700000000001,154.80200000000002,79.697,157.732,83.025,178.013,226.13099999999997,29.345,245.44099999999997,28.553,265.285,15.452,249.018,61.938,235.804,56.341,272.263,57.597,239.972,51.02,145.47299999999998,39.413000000000004,232.625,40.118,287.101,86.34299999999999,261.175,78.166,240.18599999999998,82.829,80.719,72.885,153.645,72.024,267.689,72.359,97.315,73.60600000000001,261.157,66.317,68.327,106.01299999999999,76.34100000000001,108.195,253.489,104.046,165.048,126.723,320.015,121.37,46.396,125.70700000000001,115.686,73.436,,,286.29,140.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360.75,1443.0,,310.244,148.969,45.983999999999995,151.395,208.65599999999998,142.314,252.298,144.61,38.711,131.86700000000002,63.317,132.953,202.486,131.372,53.341,132.971,137.58700000000002,164.8,45.497,160.191,90.801,154.817,79.707,157.72,83.027,177.97400000000002,226.03,29.326999999999998,245.39,28.484,265.29,15.562000000000001,248.993,61.924,235.847,56.395,272.26099999999997,57.533,239.952,51.008,145.436,39.42,232.65,40.173,287.025,86.274,261.144,78.152,240.15200000000002,82.76899999999999,80.657,72.824,153.555,71.913,267.66900000000004,72.317,97.195,73.443,261.16200000000003,66.359,68.233,105.95299999999999,76.301,108.156,253.525,104.057,165.042,126.72399999999999,320.04400000000004,121.359,46.393,125.613,115.65,73.436,158.023,82.344,286.291,140.439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.0,1444.0,,310.295,149.05100000000002,46.011,151.442,208.764,142.322,252.301,144.594,38.714,131.861,63.428000000000004,133.127,202.46200000000002,131.336,53.356,132.972,137.437,164.592,45.476000000000006,160.153,90.792,154.795,79.7,157.77,82.993,177.955,225.90099999999998,29.212,245.236,28.453000000000003,265.317,15.540999999999999,248.976,61.908,235.827,56.416000000000004,272.232,57.50899999999999,239.915,51.052,145.392,39.426,232.65900000000002,40.165,286.93,86.309,261.091,78.075,240.108,82.755,80.631,72.868,153.392,71.798,267.608,72.301,97.09700000000001,73.414,261.178,66.342,68.19800000000001,105.87700000000001,76.247,108.13600000000001,253.55900000000003,104.046,165.077,126.69200000000001,320.009,121.26799999999999,46.478,125.49700000000001,115.64200000000001,73.432,158.485,83.522,286.29,140.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.25,1445.0,,310.337,149.056,45.973,151.372,208.84599999999998,142.403,252.271,144.569,38.661,131.827,63.489,133.19299999999998,202.47400000000002,131.266,53.303999999999995,132.882,137.395,164.50099999999998,45.453,160.145,90.728,154.705,79.681,157.725,82.99799999999999,177.87599999999998,225.93,29.362,245.21599999999998,28.525,265.315,15.5,248.937,61.898999999999994,235.857,56.515,272.219,57.601000000000006,239.87599999999998,50.978,145.321,39.294000000000004,232.68,40.169000000000004,286.868,86.339,261.046,77.988,240.093,82.736,80.589,72.797,153.25799999999998,71.773,267.638,72.297,97.068,73.402,261.228,66.425,68.127,105.818,76.164,108.09,253.62599999999998,104.126,165.058,126.68799999999999,320.08099999999996,121.30799999999999,46.483999999999995,125.266,115.60799999999999,73.53,158.498,83.78,286.26599999999996,140.428,61.843,130.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.5,1446.0,,310.39799999999997,149.084,45.897,151.268,208.875,142.405,252.31400000000002,144.507,38.637,131.832,64.245,133.838,202.46,131.191,53.297,132.809,137.385,164.42,45.456,160.151,90.779,154.66,79.649,157.707,82.973,177.773,225.74200000000002,29.358,245.31099999999998,28.493000000000002,265.27099999999996,15.535,248.935,61.9,235.87900000000002,56.505,272.209,57.525,239.803,50.93899999999999,145.319,39.354,232.727,40.223,286.943,86.29799999999999,261.043,77.939,240.048,82.66,80.536,72.801,153.248,71.71300000000001,267.66,72.257,97.039,73.266,261.222,66.441,68.054,105.71799999999999,76.09899999999999,108.109,253.632,104.095,165.093,126.678,320.138,121.382,46.513999999999996,125.12700000000001,115.584,73.562,158.498,83.818,286.245,140.405,61.56,129.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361.75,1447.0,,310.404,149.099,45.872,151.264,208.91099999999997,142.442,252.40400000000002,144.317,38.637,131.826,64.0,134.0,202.465,131.185,53.303000000000004,132.83,137.333,164.362,45.461999999999996,160.15,90.65799999999999,154.618,79.638,157.689,82.964,177.667,225.764,29.343000000000004,245.204,28.448,265.29,15.532,248.919,61.888000000000005,235.87400000000002,56.57899999999999,272.232,57.495,239.688,50.926,145.321,39.306999999999995,232.77900000000002,40.195,286.957,86.514,261.043,77.914,240.01,82.60799999999999,80.564,72.885,153.142,71.685,267.685,72.25,97.02,73.26,261.262,66.45100000000001,67.99600000000001,105.695,76.032,108.11200000000001,253.635,104.05,165.033,126.661,320.216,121.44200000000001,46.437,125.09899999999999,115.584,73.53699999999999,158.472,83.834,286.26599999999996,140.412,61.477,128.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.0,1448.0,,310.39599999999996,149.084,45.843,151.231,208.954,142.60399999999998,252.424,144.3,38.671,131.822,,,202.44299999999998,131.15200000000002,53.31100000000001,132.749,137.346,164.408,45.512,160.178,90.665,154.593,79.656,157.685,82.961,177.595,225.715,29.405,245.123,28.305,265.256,15.537,248.91299999999998,61.854,235.8,56.606,272.207,57.496,239.639,50.878,145.368,39.205,232.764,40.202,286.85,86.573,261.046,77.89699999999999,239.95,82.57799999999999,80.521,72.908,153.019,71.697,267.605,72.319,96.991,73.27,261.252,66.39,67.92699999999999,105.669,75.922,108.04299999999999,253.65099999999998,103.969,164.998,126.686,320.12,121.421,46.361999999999995,125.038,115.49700000000001,73.582,158.459,83.947,286.279,140.393,61.365,128.47,36.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.25,1449.0,,310.35,149.02,45.676,151.066,209.15,142.653,252.417,144.184,38.675,131.819,62.011,136.938,202.489,131.102,53.333,132.72899999999998,137.224,164.33700000000002,45.492,160.061,90.58200000000001,154.541,79.67399999999999,157.66299999999998,82.95100000000001,177.512,225.713,29.368000000000002,245.18599999999998,28.323,265.26,15.545,248.87900000000002,61.823,,,272.194,57.492,239.571,50.815,145.42,39.273,232.761,40.242,286.834,86.53399999999999,261.04,77.848,239.88400000000001,82.509,80.469,72.936,152.835,71.637,267.61,72.40100000000001,96.976,73.161,261.259,66.369,67.882,105.538,75.872,108.014,253.68099999999998,103.98299999999999,164.972,126.689,320.195,121.436,46.379,124.819,115.56200000000001,73.597,158.44799999999998,84.073,286.325,140.309,61.35,128.342,36.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.5,1450.0,,310.328,148.996,45.684,151.053,209.25,142.675,252.428,144.13,38.643,131.789,61.957,136.885,202.49,131.006,53.299,132.67700000000002,137.2,164.327,45.488,160.023,90.719,154.47299999999998,79.656,157.618,82.95100000000001,177.486,225.743,29.288,245.19,28.250999999999998,265.259,15.520999999999999,248.851,61.797,,,272.192,57.479,239.63099999999997,50.773999999999994,145.404,39.281,232.771,40.254,286.692,86.432,261.026,77.801,239.821,82.48899999999999,80.555,73.027,152.83,71.619,267.568,72.442,96.91799999999999,73.11399999999999,261.268,66.351,67.771,105.43799999999999,75.736,107.971,253.69799999999998,103.93,164.947,126.656,320.278,121.477,46.332,124.67399999999999,115.514,73.61,158.438,84.21600000000001,286.3,140.339,61.105,127.977,36.294000000000004,153.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362.75,1451.0,,310.363,148.993,45.656000000000006,151.041,209.239,142.624,252.41400000000002,144.119,38.589,131.759,62.0,137.0,202.467,130.981,53.306000000000004,132.624,137.194,164.294,45.51,160.007,90.709,154.411,79.63,157.56799999999998,82.92200000000001,177.47099999999998,225.735,29.3,245.15,28.255,265.263,15.522,248.851,61.831,,,272.18,57.482,239.615,50.688,145.39600000000002,39.233000000000004,232.74099999999999,40.229,286.782,86.404,261.001,77.691,239.821,82.40700000000001,80.589,73.046,153.048,71.59899999999999,267.53,72.50399999999999,96.925,73.072,261.291,66.294,67.665,105.29799999999999,75.721,107.816,253.791,103.959,164.907,126.65899999999999,320.369,121.47399999999999,46.308,124.58,115.463,73.596,158.438,84.20700000000001,286.39,140.298,60.86,127.71,35.408,155.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.0,1452.0,,310.341,148.964,45.608000000000004,150.972,208.918,142.46200000000002,252.42,144.048,38.529,131.718,61.565,137.35399999999998,202.416,130.884,53.254,132.664,137.185,164.266,45.521,159.983,90.758,154.29399999999998,79.643,157.532,82.90299999999999,177.44099999999997,225.683,29.285999999999998,245.095,28.186999999999998,265.249,15.515999999999998,248.838,61.818999999999996,238.942,58.476000000000006,272.187,57.528,239.614,50.623999999999995,145.352,39.281,232.679,40.259,286.817,86.43,261.015,77.693,239.77200000000002,82.404,80.617,73.097,152.57299999999998,71.455,267.494,72.493,96.919,73.016,261.327,66.309,67.673,105.257,75.627,107.807,253.766,103.916,164.84900000000002,126.676,320.339,121.336,46.291000000000004,124.443,115.505,73.602,158.431,84.21600000000001,286.288,140.289,60.798,127.616,35.419000000000004,155.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.25,1453.0,,310.35200000000003,148.982,45.523,150.828,208.955,142.534,252.458,143.886,38.562,131.686,61.536,137.406,202.456,130.96200000000002,53.24,132.667,137.239,164.303,45.575,159.969,90.72399999999999,154.156,79.695,157.446,82.89,177.359,225.66299999999998,29.22,245.03,28.142,265.279,15.504000000000001,248.84099999999998,61.785,239.138,58.816,272.177,57.485,239.55599999999998,50.629,145.262,39.306999999999995,232.727,40.249,286.901,86.355,261.038,77.678,239.72799999999998,82.329,80.613,73.205,152.658,71.52600000000001,267.46299999999997,72.55199999999999,96.88,72.952,261.382,66.306,67.6,105.225,75.536,107.697,253.75400000000002,103.848,164.813,126.681,320.327,121.34299999999999,46.247,124.35700000000001,115.479,73.65,158.424,84.17200000000001,286.27099999999996,140.27200000000002,60.653,127.485,35.369,155.57299999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.5,1454.0,,310.384,149.006,45.507,150.776,208.83900000000003,142.476,252.567,143.464,38.564,131.634,61.466,137.553,202.43400000000003,130.906,53.231,132.641,137.237,164.206,45.535,159.844,90.679,154.088,79.706,157.39700000000002,82.866,177.295,225.605,29.162,245.06099999999998,28.113000000000003,265.194,15.445,248.824,61.771,239.317,58.92100000000001,272.107,57.498000000000005,239.418,50.745,145.29,39.286,232.72400000000002,40.287,286.945,86.242,261.047,77.663,239.601,82.336,80.632,73.19800000000001,152.517,71.518,267.444,72.577,96.84100000000001,72.952,261.447,66.20100000000001,67.525,105.179,75.527,107.686,253.766,103.824,164.803,126.63600000000001,320.33799999999997,121.38799999999999,46.173,124.262,115.523,73.66,158.389,84.238,286.32,140.28799999999998,60.549,127.38600000000001,35.461,155.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.75,1455.0,,310.418,149.002,45.507,150.705,208.888,142.554,252.65,143.472,38.553000000000004,131.63299999999998,61.648,137.27,202.435,130.9,53.172,132.56799999999998,137.364,164.22099999999998,45.559,159.786,90.62799999999999,154.053,79.661,157.358,82.855,177.25799999999998,225.49599999999998,29.142,244.977,27.969,265.212,15.482999999999999,248.762,61.722,239.43200000000002,58.786,272.07599999999996,57.596000000000004,239.262,50.773999999999994,145.27,39.26,232.75099999999998,40.285,286.988,86.225,261.041,77.618,239.542,82.303,80.61,73.15,152.02,71.335,267.423,72.634,96.774,72.90899999999999,261.47,66.13,67.41,105.009,75.516,107.736,253.791,103.815,164.74599999999998,126.635,320.30400000000003,121.338,46.092,124.09700000000001,115.536,73.628,158.357,84.16,286.327,140.239,60.531000000000006,127.285,35.424,155.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.0,1456.0,,310.476,149.054,45.431999999999995,150.553,208.905,142.602,252.699,143.31799999999998,38.575,131.664,61.605,137.407,202.445,130.812,53.165,132.602,137.438,164.21200000000002,45.506,159.704,90.635,153.912,79.593,157.18200000000002,82.846,177.24200000000002,225.517,29.155,245.02,28.004,265.172,15.493,248.74,61.708999999999996,239.49599999999998,58.696999999999996,272.04900000000004,57.75,239.17,50.747,145.21,39.268,232.72,40.296,286.937,86.21600000000001,261.039,77.59899999999999,239.468,82.265,80.646,73.146,152.10299999999998,71.367,267.426,72.495,96.705,72.915,261.48900000000003,66.061,67.295,104.931,75.33800000000001,107.569,253.767,103.74,164.75900000000001,126.603,320.33099999999996,121.461,45.986000000000004,124.025,115.506,73.59899999999999,158.378,84.135,286.35,140.236,60.512,127.359,35.400999999999996,155.20600000000002,194.326,104.70299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.25,1457.0,,310.475,149.007,45.41,150.515,208.88400000000001,142.601,252.753,143.142,38.534,131.602,61.56399999999999,137.471,202.472,130.769,53.178000000000004,132.588,137.487,164.187,45.478,159.625,90.64200000000001,153.812,79.533,157.22299999999998,82.845,177.24099999999999,225.459,29.194000000000003,245.02599999999998,27.91,265.244,15.499,248.695,61.687,239.49400000000003,58.68600000000001,272.007,57.808,239.03799999999998,50.736999999999995,145.191,39.26,232.72,40.315,286.94599999999997,86.134,261.073,77.555,239.42,82.26299999999999,80.639,73.048,152.225,71.372,267.447,72.406,96.59200000000001,72.854,261.567,66.04899999999999,67.225,104.899,75.19,107.50299999999999,253.736,103.649,164.768,126.632,320.254,121.46700000000001,45.996,123.98299999999999,115.48,73.675,158.292,84.264,286.295,140.292,60.543,127.311,35.389,155.32399999999998,194.317,104.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364.5,1458.0,,310.528,149.02,45.306999999999995,150.401,208.793,142.593,252.83,142.815,38.486,131.57399999999998,62.0,137.0,202.451,130.722,53.143,132.645,137.446,164.085,45.443000000000005,159.565,90.601,153.621,79.485,157.186,82.846,177.21,225.476,29.165,245.11,27.906999999999996,265.251,15.51,248.739,61.681000000000004,239.52200000000002,58.638999999999996,271.996,57.688,238.957,50.684,145.165,39.242,232.74599999999998,40.308,287.064,86.10799999999999,260.999,77.47399999999999,239.342,82.24,80.584,72.97,152.002,71.30199999999999,267.433,72.425,96.494,72.85,261.6,66.048,67.03399999999999,104.804,75.10300000000001,107.447,253.66099999999997,103.56,164.71900000000002,126.676,320.105,121.34,45.98,123.84899999999999,115.434,73.664,158.263,84.273,286.168,140.224,60.563,127.28399999999999,35.372,155.22299999999998,194.19,104.65799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
