TimesH,Frame,NoMissing,0,0,4,4,5,5,19,19,22,22,27,27,28,28,33,33,34,34,37,37,77,77,85,85,88,88,90,90,93,93,95,95,99,99,101,101,111,111,115,115,121,121,124,124,125,125,131,131,134,134,135,135,140,140,141,141,144,144,146,146,147,147,151,151,153,153,154,154,160,160,163,163,164,164,170,170,172,172,177,177,181,181,183,183,185,185,189,189,191,191,193,193,195,195,196,196,198,198,199,199,203,203,204,204,205,205,206,206,209,209,210,210,213,213,214,214,217,217,218,218,220,220,222,222,225,225,288,288,309,309,379,379,392,392,413,413,442,442,450,450,520,520,559,559,592,592,605,605,705,705
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
4.5,18.0,,261.01099999999997,187.205,119.666,187.77900000000002,63.629,187.378,109.34299999999999,186.50099999999998,241.0,192.0,137.93200000000002,196.175,104.48200000000001,195.582,127.681,191.30700000000002,92.863,194.55700000000002,224.55,191.612,252.671,84.29700000000001,237.201,129.704,139.011,130.843,294.95599999999996,128.125,128.817,134.43,114.86200000000001,133.822,96.102,116.00200000000001,132.131,113.58200000000001,149.687,117.40899999999999,78.081,143.159,114.853,143.276,68.132,137.10399999999998,33.118,136.578,56.621,149.944,305.086,150.884,317.402,149.83,283.735,144.041,291.76599999999996,144.253,297.448,147.781,154.606,156.745,124.085,156.756,145.362,159.457,89.29899999999999,158.35299999999998,110.99799999999999,156.561,216.144,155.494,53.442,164.235,255.081,163.496,271.302,164.558,244.865,161.181,81.32300000000001,162.108,314.95,169.812,278.98400000000004,170.627,251.524,172.53400000000002,287.346,168.05700000000002,62.79600000000001,166.824,83.40899999999999,169.428,258.605,176.708,236.78099999999998,177.22400000000002,220.333,175.791,297.60200000000003,177.612,127.855,174.34599999999998,76.516,173.757,61.751000000000005,172.947,293.819,172.18400000000003,244.50400000000002,173.15900000000002,150.222,174.09099999999998,70.569,183.709,266.39,182.72400000000002,93.376,185.24400000000003,306.503,185.035,272.436,182.645,287.818,179.27599999999998,204.635,182.542,237.0,139.0,,,,,,,,,,,,,,,,,,,,,,
4.75,19.0,,260.96,187.157,119.74700000000001,187.71900000000002,63.58,187.35,109.34700000000001,186.46400000000003,241.012,191.753,137.879,196.207,104.542,195.81,127.68799999999999,191.3,92.848,194.593,224.37099999999998,191.25400000000002,252.64700000000002,84.302,237.174,129.643,139.009,130.852,294.952,128.08,128.819,134.489,114.786,133.826,96.204,115.90299999999999,132.611,113.022,149.713,117.30799999999999,78.05,143.125,114.839,143.31,68.05,136.984,33.12,136.472,56.621,149.97799999999998,305.08099999999996,150.86,317.447,149.862,283.73400000000004,144.056,291.736,144.222,297.676,147.694,154.57399999999998,156.782,124.13600000000001,156.737,145.377,159.293,89.292,158.34,111.145,156.405,216.15400000000002,155.408,53.428000000000004,164.19099999999997,255.08700000000002,163.453,271.30400000000003,164.475,244.87900000000002,161.166,81.294,162.075,314.969,169.84799999999998,278.92900000000003,170.622,251.49200000000002,172.50099999999998,287.353,168.047,62.777,166.90400000000002,83.419,169.396,258.556,176.613,236.78400000000002,177.179,220.253,175.84799999999998,297.608,177.574,127.86,174.343,76.47399999999999,173.787,61.763000000000005,172.982,293.503,172.317,244.416,173.03099999999998,150.18,174.09599999999998,70.529,183.69,266.35900000000004,182.605,93.31200000000001,185.22099999999998,306.469,185.00799999999998,272.436,182.657,287.863,179.27200000000002,204.53799999999998,182.543,237.0,139.0,,,,,,,,,,,,,,,,,,,,,,
5.0,20.0,,260.925,187.139,119.897,187.59400000000002,63.504,187.308,109.444,186.37,240.917,191.416,137.888,196.199,105.0,196.0,127.685,191.25400000000002,92.855,194.562,224.185,191.06,252.55200000000002,84.361,237.18099999999998,129.638,139.019,130.864,294.998,128.048,128.743,134.515,114.79299999999999,133.839,96.15899999999999,115.84,132.764,112.601,149.645,117.586,77.992,143.132,114.897,143.299,68.14399999999999,137.013,33.105,136.464,56.608000000000004,149.963,305.073,150.845,317.51099999999997,149.906,283.728,143.984,291.745,144.204,297.665,147.69299999999998,154.626,156.789,124.194,156.681,145.475,159.219,89.29299999999999,158.377,111.181,156.305,216.13099999999997,155.245,53.449,164.17700000000002,255.112,163.436,271.272,164.56400000000002,244.858,161.14700000000002,81.281,162.066,314.932,169.845,278.918,170.638,251.516,172.44799999999998,287.35200000000003,168.03400000000002,62.813,166.838,83.431,169.394,258.564,176.609,236.832,177.174,220.266,175.86,297.561,177.583,127.82799999999999,174.36900000000003,76.462,173.767,61.775,172.94099999999997,293.707,172.252,244.43099999999998,172.995,150.173,174.088,70.523,183.657,266.377,182.701,93.29299999999999,185.19799999999998,306.492,185.017,272.413,182.607,287.856,179.269,204.55700000000002,182.49200000000002,237.0,139.0,249.55599999999998,192.71200000000002,,,,,,,,,,,,,,,,,,,,
5.25,21.0,,260.91,187.183,119.993,187.476,63.538000000000004,187.30700000000002,109.536,186.236,241.578,193.044,137.865,196.196,105.0,196.0,127.66,191.22299999999998,92.95,194.44,224.22799999999998,191.19299999999998,252.523,84.302,237.04,129.463,139.033,130.877,295.079,127.95299999999999,128.82399999999998,134.423,114.804,133.803,96.24799999999999,115.854,132.754,112.65899999999999,149.809,117.41799999999999,78.016,143.149,114.904,143.30100000000002,68.139,137.02700000000002,33.132,136.425,56.605,149.94,305.111,150.813,317.441,149.81,283.775,143.901,291.756,144.19899999999998,297.905,147.561,154.602,156.765,124.26700000000001,156.66,145.505,159.106,89.31,158.387,111.14200000000001,156.394,216.15400000000002,155.217,53.446999999999996,164.102,255.09900000000002,163.43,271.228,164.55900000000003,244.873,161.14,81.247,162.036,314.922,169.83,278.865,170.61599999999999,251.507,172.421,287.342,168.03900000000002,62.803000000000004,166.78099999999998,83.427,169.365,258.433,176.44,236.87,177.16,220.21,175.955,297.56,177.57,127.837,174.41400000000002,76.47,173.761,61.763000000000005,172.956,293.476,172.308,244.363,172.951,150.186,174.05700000000002,70.48899999999999,183.638,266.35,182.68200000000002,93.262,185.19099999999997,306.425,185.136,272.401,182.82299999999998,287.89,179.24400000000003,204.528,182.33599999999998,236.66299999999998,138.822,249.0,193.0,,,,,,,,,,,,,,,,,,,,
5.5,22.0,,260.892,187.16400000000002,119.955,187.455,63.52,187.405,109.527,186.252,241.61700000000002,193.07,137.899,196.136,104.522,195.438,127.645,191.24599999999998,93.025,194.446,224.25400000000002,191.123,252.532,84.428,237.053,129.475,139.033,130.852,295.19599999999997,127.693,128.834,134.436,114.814,133.77200000000002,96.272,115.787,132.78,112.59200000000001,149.916,117.262,78.065,143.1,114.961,143.291,68.15899999999999,136.982,33.153,136.459,56.56399999999999,149.969,305.086,150.76,317.444,149.819,283.779,143.893,291.837,144.22799999999998,297.938,147.545,154.565,156.744,124.277,156.627,145.582,159.024,89.321,158.363,111.117,156.446,216.063,155.144,53.43899999999999,164.078,255.06900000000002,163.393,271.252,164.68599999999998,244.84599999999998,161.122,81.255,162.05100000000002,314.94599999999997,169.815,278.857,170.64,251.487,172.385,287.324,168.016,62.753,166.755,83.449,169.33599999999998,258.4,176.372,236.792,177.13299999999998,220.183,175.922,297.464,177.518,127.85700000000001,174.465,76.428,173.761,61.775,172.894,293.487,172.28400000000002,244.34599999999998,172.899,150.194,174.03799999999998,70.476,183.687,266.297,182.673,93.249,185.197,306.392,185.204,272.368,182.915,287.903,179.227,204.567,182.30599999999998,237.0,139.0,249.433,192.778,,,,,,,,,,,,,,,,,,,,
5.75,23.0,,260.867,187.12599999999998,120.14200000000001,187.351,63.468999999999994,187.324,109.57700000000001,186.16099999999997,241.62599999999998,193.101,137.908,196.12599999999998,104.586,195.53,127.655,191.187,92.90100000000001,194.42,224.21900000000002,190.96099999999998,252.577,84.40700000000001,236.98,129.394,139.045,130.843,295.218,127.65299999999999,128.82299999999998,134.404,114.816,133.776,96.34899999999999,115.70200000000001,132.731,112.639,149.991,117.146,78.062,143.07299999999998,114.928,143.309,68.17699999999999,137.001,33.152,136.36,56.551,149.933,305.113,150.724,317.39599999999996,149.84,283.841,143.921,291.884,144.192,297.796,147.531,154.513,156.639,124.29899999999999,156.567,145.60299999999998,158.985,89.32799999999999,158.341,111.15899999999999,156.406,216.076,155.126,53.43899999999999,164.063,255.07,163.371,271.22900000000004,164.701,244.87599999999998,161.115,81.25399999999999,162.018,314.96299999999997,169.813,278.855,170.632,251.49400000000003,172.391,287.328,168.002,62.733000000000004,166.63299999999998,83.46799999999999,169.33599999999998,258.379,176.29,236.845,177.082,220.169,175.92,297.447,177.484,127.87899999999999,174.486,76.423,173.75,61.763000000000005,172.90400000000002,293.503,172.237,244.343,172.834,150.221,173.97299999999998,70.453,183.65400000000002,266.32099999999997,182.704,93.20200000000001,185.199,306.32,185.235,272.373,183.054,287.935,179.235,204.55900000000003,182.262,236.56400000000002,138.642,,,,,,,,,,,,,,,,,,,,,,
6.0,24.0,,260.79400000000004,187.09099999999998,120.071,187.392,63.443999999999996,187.332,109.55,186.176,241.68200000000002,193.12099999999998,137.889,196.09400000000002,,,127.745,191.10299999999998,92.69200000000001,194.329,224.25,190.90900000000002,252.544,84.37799999999999,236.916,129.292,139.055,130.845,295.257,127.544,128.832,134.41899999999998,114.887,133.809,96.374,115.677,132.719,112.67299999999999,150.04,117.01100000000001,78.102,143.06,114.95299999999999,143.278,68.13600000000001,136.984,33.147,136.304,56.56399999999999,149.935,305.103,150.67,317.285,149.795,283.815,143.887,291.88,144.19799999999998,297.79900000000004,147.55200000000002,154.504,156.637,124.385,156.504,145.62,158.99200000000002,89.351,158.356,111.189,156.393,216.076,155.13299999999998,53.506,164.007,255.071,163.37,271.223,164.796,244.84099999999998,161.1,81.247,162.01,314.97700000000003,169.826,278.836,170.576,251.498,172.43200000000002,287.313,167.984,62.703,166.507,83.486,169.31,258.351,176.229,236.84,177.067,220.168,175.85,297.439,177.44299999999998,127.895,174.44299999999998,76.38600000000001,173.77700000000002,61.782,172.937,293.51599999999996,172.265,244.37,172.799,150.249,173.938,70.447,183.653,266.262,182.74,93.206,185.199,306.416,185.169,272.38,183.046,287.932,179.208,204.542,182.265,238.642,139.466,249.446,192.834,,,,,,,,,,,,,,,,,,,,
6.25,25.0,,260.775,187.042,120.139,187.21,63.28,187.28099999999998,109.566,186.225,241.699,193.067,137.817,196.095,,,127.693,191.10299999999998,92.882,194.317,224.218,190.891,252.547,84.374,236.899,129.233,139.05700000000002,130.811,295.233,127.685,128.81799999999998,134.43,114.916,133.813,96.376,115.679,132.6,112.84299999999999,150.082,117.073,78.025,143.029,114.941,143.283,68.211,137.015,33.150999999999996,136.299,56.526,149.95,305.131,150.65200000000002,317.187,149.774,283.816,143.819,291.931,144.23,297.853,147.584,154.533,156.61700000000002,124.459,156.483,145.635,158.928,89.39299999999999,158.33,111.22399999999999,156.332,216.017,155.167,53.485,164.063,255.03,163.373,271.217,164.782,244.826,161.095,81.247,161.999,315.017,169.86599999999999,278.808,170.53,251.42700000000002,172.391,287.309,167.983,62.769,166.47,83.51,169.253,258.41200000000003,176.274,236.81,177.044,220.18,175.78099999999998,297.495,177.50799999999998,127.90799999999999,174.438,76.388,173.77599999999998,61.778999999999996,172.99099999999999,293.488,172.269,244.382,172.795,150.319,173.91400000000002,70.42399999999999,183.63400000000001,266.282,182.725,93.195,185.19,306.492,185.24200000000002,272.365,183.178,287.91700000000003,179.16099999999997,204.602,182.34799999999998,238.612,139.42700000000002,249.24400000000003,192.83700000000002,,,,,,,,,,,,,,,,,,,,
6.5,26.0,,260.796,186.93,120.10600000000001,187.25799999999998,63.336999999999996,187.231,109.626,186.19099999999997,241.778,193.06099999999998,137.81799999999998,196.09099999999998,105.866,193.454,127.738,191.041,92.802,194.305,224.157,190.764,252.53,84.375,237.042,129.298,139.04,130.847,295.278,127.531,128.88299999999998,134.405,114.861,133.812,96.366,115.729,132.484,112.949,150.088,117.10799999999999,78.053,142.97,114.883,143.289,68.204,136.99,33.149,136.273,56.576,149.952,305.138,150.609,317.19,149.836,283.789,143.819,291.92900000000003,144.292,297.893,147.614,154.578,156.631,124.49799999999999,156.52,145.679,158.863,89.4,158.371,111.272,156.267,216.00900000000001,155.15,53.543,164.03799999999998,255.002,163.344,271.223,164.649,244.827,161.06,81.24,161.97799999999998,315.036,169.86599999999999,278.83799999999997,170.57,251.373,172.28900000000002,287.29400000000004,167.953,62.74,166.477,83.545,169.22299999999998,258.375,176.24400000000003,236.84,177.03099999999998,220.19400000000002,175.735,297.46299999999997,177.49099999999999,127.95100000000001,174.477,76.389,173.75799999999998,61.75899999999999,172.98,293.44,172.274,244.345,172.765,150.333,173.85,70.40899999999999,183.628,266.22,182.69799999999998,93.23200000000001,185.208,306.42900000000003,185.329,272.35900000000004,183.229,287.897,179.144,204.64700000000002,182.233,235.817,138.458,249.153,192.91,,,,,,,,,,,,,,,,,,,,
6.75,27.0,,260.82099999999997,186.894,120.105,187.162,63.306999999999995,187.269,109.65899999999999,186.185,241.76,193.041,137.841,196.075,105.906,193.40400000000002,127.73100000000001,191.011,92.87100000000001,194.332,224.03,190.614,252.519,84.314,236.97,129.22299999999998,139.071,130.78,295.342,127.471,128.92700000000002,134.382,114.836,133.821,96.366,115.75299999999999,132.661,112.713,150.111,117.105,78.067,142.912,114.932,143.284,68.28,136.946,33.172,136.264,56.49,149.93,305.147,150.565,317.197,149.798,283.777,143.715,291.914,144.262,298.069,147.534,154.63,156.625,124.475,156.459,145.701,158.80200000000002,89.37799999999999,158.35399999999998,111.305,156.22,216.045,155.255,53.538000000000004,164.013,254.965,163.306,271.20599999999996,164.679,244.78099999999998,161.07299999999998,81.258,161.96200000000002,315.05,169.88099999999997,278.809,170.57,251.36,172.195,287.291,167.937,62.695,166.52,83.579,169.21400000000003,258.365,176.22799999999998,236.825,176.988,220.165,175.71099999999998,297.365,177.452,127.905,174.50799999999998,76.39,173.706,61.769,173.03799999999998,293.4,172.27200000000002,244.38400000000001,172.766,150.394,173.808,70.39699999999999,183.597,266.19599999999997,182.73,93.285,185.18,306.46299999999997,185.261,272.381,183.25799999999998,287.91700000000003,179.12900000000002,204.648,182.215,235.78,138.418,249.24900000000002,192.857,,,,,,,,,,,,,,,,,,,,
7.0,28.0,,260.777,186.925,120.12299999999999,187.143,63.19,187.26,109.70200000000001,186.09799999999998,241.838,193.226,137.857,196.05,105.91799999999999,193.331,127.684,190.998,92.796,194.269,223.954,190.53599999999997,252.602,84.51899999999999,236.908,129.148,139.077,130.776,295.353,127.432,128.94899999999998,134.336,114.79700000000001,133.808,96.40899999999999,115.677,132.649,112.685,150.093,116.899,78.087,142.892,114.895,143.27700000000002,68.257,136.923,33.207,136.225,56.495,149.90200000000002,305.117,150.47299999999998,317.231,149.751,283.71,143.631,291.906,144.3,298.296,147.167,154.596,156.623,124.406,156.385,145.75,158.74200000000002,89.37700000000001,158.373,111.311,156.17600000000002,216.03900000000002,155.14,53.535,163.976,254.94099999999997,163.278,271.18,164.66299999999998,244.76,161.054,81.243,161.942,315.07599999999996,169.892,279.0,171.0,251.31900000000002,172.19400000000002,287.297,167.92700000000002,62.736000000000004,166.40900000000002,83.596,169.19099999999997,258.35200000000003,176.172,236.799,176.94,220.138,175.707,297.52,177.548,128.004,174.46900000000002,76.418,173.736,61.8,173.05,293.315,172.255,244.368,172.706,150.472,173.71900000000002,70.39699999999999,183.608,266.17400000000004,182.84900000000002,93.31200000000001,185.16400000000002,306.34,185.15599999999998,272.4,183.33599999999998,287.92400000000004,179.12599999999998,204.565,182.021,235.458,138.378,249.079,192.872,,,,,,,,,,,,,,,,,,,,
7.25,29.0,,260.74,186.81799999999998,120.15,187.076,63.174,187.192,109.595,186.06400000000002,241.82,193.16099999999997,137.835,196.005,105.977,193.274,127.666,190.981,92.59899999999999,194.213,223.845,190.43099999999998,252.46,84.43,236.87099999999998,129.134,139.085,130.76,295.347,127.396,128.971,134.309,114.801,133.828,96.45,115.561,132.612,112.553,150.168,116.844,78.087,142.905,114.855,143.333,68.236,136.812,33.222,136.167,56.505,149.951,305.07599999999996,150.42,317.238,149.752,283.69599999999997,143.686,291.858,144.185,298.181,147.208,154.689,156.672,124.48100000000001,156.34,145.797,158.77700000000002,89.4,158.35399999999998,111.325,156.155,215.997,155.00799999999998,53.597,163.916,254.91299999999998,163.255,271.182,164.546,244.72799999999998,161.054,81.25399999999999,161.898,315.08299999999997,169.868,278.72,170.50099999999998,251.273,172.09900000000002,287.328,167.923,62.708999999999996,166.421,83.63600000000001,169.167,258.302,176.11700000000002,236.775,176.89,220.123,175.643,297.548,177.521,127.985,174.49400000000003,76.42699999999999,173.735,61.806999999999995,173.10299999999998,293.309,172.231,244.352,172.676,150.54399999999998,173.567,70.38600000000001,183.622,266.165,182.769,93.249,185.157,306.431,184.957,272.334,183.322,287.92400000000004,179.144,204.486,181.96,235.717,138.326,249.06,192.87,,,,,,,,,,,,,,,,,,,,
7.5,30.0,,260.716,186.771,120.287,186.956,63.208,187.144,109.56200000000001,186.09099999999998,241.832,193.19799999999998,137.78,195.946,105.977,193.213,127.664,190.929,92.663,194.18,223.791,190.47799999999998,252.44,84.455,236.81799999999998,129.105,139.122,130.75799999999998,295.404,127.26100000000001,129.032,134.24,114.696,133.782,96.439,115.611,132.662,112.557,150.15,116.71600000000001,78.056,142.9,114.929,143.28,68.296,136.775,33.207,136.067,56.507,149.958,305.09,150.375,317.232,149.775,283.64799999999997,143.596,291.82,144.129,298.232,147.192,154.736,156.691,124.484,156.317,145.87,158.734,89.367,158.36700000000002,111.338,156.16,215.976,154.94299999999998,53.571000000000005,163.92,254.83,163.292,271.175,164.58700000000002,244.71099999999998,161.048,81.25399999999999,161.86,315.07,169.797,278.722,170.484,251.264,172.05700000000002,287.315,167.925,62.685,166.488,83.69,169.157,258.278,176.058,236.78099999999998,176.87,220.09799999999998,175.59799999999998,297.467,177.363,128.02100000000002,174.53799999999998,76.46,173.74,61.79,173.11700000000002,293.296,172.197,244.31400000000002,172.61700000000002,150.575,173.50599999999997,70.381,183.582,266.11,182.60299999999998,93.211,185.139,306.284,184.949,272.28700000000003,183.41299999999998,287.91900000000004,179.146,204.37400000000002,181.78900000000002,235.718,138.30200000000002,249.02700000000002,192.85299999999998,,,,,,,,,,,,,,,,,,,,
7.75,31.0,,260.66900000000004,186.673,120.229,186.90200000000002,63.102,187.11599999999999,109.618,185.99,241.88099999999997,193.282,137.834,195.92700000000002,105.99,193.155,127.61,190.96099999999998,92.456,194.078,223.75099999999998,190.40900000000002,252.59900000000002,84.485,236.763,129.049,139.12,130.757,295.39799999999997,127.266,129.05,134.189,114.685,133.755,96.434,115.506,132.586,112.65899999999999,150.174,116.72399999999999,78.002,142.9,114.96700000000001,143.256,68.21,136.71200000000002,33.24,136.08,56.518,149.923,305.07099999999997,150.283,317.253,149.811,283.625,143.553,291.791,144.15,298.322,147.296,154.716,156.567,124.432,156.24200000000002,145.924,158.701,89.417,158.37,111.43299999999999,156.02700000000002,215.922,154.864,53.596000000000004,163.875,254.81599999999997,163.289,271.10900000000004,164.50799999999998,244.69299999999998,161.029,81.236,161.83700000000002,315.07099999999997,169.718,279.0,171.0,251.253,172.055,287.289,167.892,62.706,166.31400000000002,83.727,169.149,258.28700000000003,176.03799999999998,236.795,176.858,220.078,175.628,297.515,177.328,127.977,174.50400000000002,76.458,173.796,61.81,173.097,293.29900000000004,172.168,244.269,172.55700000000002,150.582,173.51,70.35600000000001,183.55599999999998,266.065,182.782,93.23,185.13400000000001,306.231,184.857,272.312,183.58700000000002,287.91700000000003,179.171,204.40099999999998,181.793,235.65400000000002,138.235,248.921,192.826,,,,,,,,,,,,,,,,,,,,
8.0,32.0,,260.673,186.635,120.235,186.827,63.24,187.11599999999999,109.634,185.96400000000003,241.928,193.331,137.88,195.938,106.009,193.18599999999998,127.564,190.92700000000002,92.39399999999999,194.024,223.952,190.33,252.36599999999999,84.48899999999999,236.72799999999998,129.035,139.134,130.756,295.438,127.17299999999999,129.101,134.14,114.68799999999999,133.791,96.37200000000001,115.59,132.875,112.266,150.137,116.77,78.04,142.9,114.958,143.22,68.295,136.666,33.234,136.042,56.555,149.889,305.096,150.27,317.20799999999997,149.774,283.601,143.445,291.808,144.13299999999998,298.268,147.181,154.651,156.504,124.39399999999999,156.195,146.006,158.644,89.542,158.329,111.471,155.99,215.963,154.904,53.638999999999996,163.81799999999998,254.80900000000003,163.274,271.091,164.438,244.695,160.998,81.23100000000001,161.808,315.082,169.655,279.0,171.0,251.22799999999998,171.981,287.293,167.87400000000002,62.726000000000006,166.222,83.74600000000001,169.125,258.27299999999997,176.00400000000002,236.775,176.815,220.063,175.64700000000002,297.506,177.294,127.9,174.479,76.514,173.84,61.832,173.09099999999998,293.278,172.166,244.196,172.433,150.562,173.528,70.367,183.50599999999997,266.008,182.734,93.211,185.118,306.327,184.72099999999998,272.268,183.639,287.938,179.16,204.37599999999998,181.725,235.488,138.174,248.785,192.859,,,,,,,,,,,,,,,,,,,,
